TimeStamp,RealTime,LeftPupilDiameter,RightPupilDiameter,EyePosition,EyeRotation,EyeDirection,VergencePosition,HeadRotation,MarkerEyePosition,MarkerEyeRotation,MarkerEyeDirection,MarkerVergencePosition,MarkerHeadRotation,LeftEyeOpenness,RightEyeOpenness,GazeTarget,Situation,SituationRecognized,StartCompression
0,7296840,0.0048,0.0049,(-0.636| -0.823| 0.566),(0.449| 0.540| -0.426| 0.570),(0.233| -0.972| 0.014),(-0.515| -1.328| 0.574),(0.492| 0.523| -0.451| 0.530),(2.060| -1.288| -5.552),(0.093| 0.036| -0.027| -0.995),(-0.076| 0.184| 0.980),(1.731| -0.492| -1.307),(0.031| 0.015| -0.028| -0.999),0.987,0.94,CompressionStatsText,0,0,0
0,7296856,0.0048,0.0048,(-0.636| -0.823| 0.566),(-0.489| -0.563| 0.408| -0.527),(0.194| -0.975| -0.112),(-0.535| -1.328| 0.508),(0.492| 0.523| -0.450| 0.531),(2.064| -1.287| -5.554),(-0.072| 0.027| 0.026| 0.997),(0.050| 0.146| 0.988),(2.279| -0.658| -1.282),(0.033| 0.015| -0.028| -0.999),0.958,0.944,CompressionCountText,0,0,0
0,7296873,0.0045,0.0049,(-0.636| -0.822| 0.566),(-0.490| -0.573| 0.396| -0.524),(0.211| -0.968| -0.137),(-0.526| -1.326| 0.494),(0.490| 0.524| -0.449| 0.533),(2.064| -1.287| -5.557),(-0.081| 0.040| 0.025| 0.996),(0.076| 0.164| 0.984),(2.393| -0.576| -1.287),(0.035| 0.015| -0.028| -0.999),0.959,0.939,None,0,0,0
0,7296890,0.0045,0.0049,(-0.636| -0.822| 0.566),(-0.490| -0.573| 0.396| -0.524),(0.211| -0.968| -0.137),(-0.526| -1.326| 0.494),(0.490| 0.524| -0.449| 0.533),(2.064| -1.287| -5.557),(-0.081| 0.040| 0.025| 0.996),(0.076| 0.164| 0.984),(2.393| -0.576| -1.287),(0.035| 0.015| -0.028| -0.999),0.964,0.943,None,0,0,0
0,7296906,0.0045,0.0049,(-0.635| -0.821| 0.566),(-0.446| -0.577| 0.385| -0.566),(0.310| -0.949| -0.062),(-0.472| -1.320| 0.533),(0.489| 0.525| -0.447| 0.534),(2.064| -1.282| -5.571),(-0.132| 0.004| 0.025| 0.991),(0.001| 0.262| 0.965),(2.067| -0.133| -1.340),(0.037| 0.015| -0.028| -0.999),0.964,0.944,SpeedGauge,0,0,0
0,7296940,0.0045,0.0049,(-0.635| -0.817| 0.566),(-0.467| -0.573| 0.393| -0.547),(0.261| -0.961| -0.093),(-0.404| -1.669| 0.484),(0.487| 0.526| -0.444| 0.537),(2.065| -1.277| -5.597),(-0.107| 0.018| 0.026| 0.994),(0.031| 0.213| 0.977),(2.295| 0.294| 1.616),(0.042| 0.015| -0.029| -0.999),0.963,0.937,SpeedGauge,0,0,0
0,7296956,0.0045,0.0048,(-0.634| -0.815| 0.566),(-0.468| -0.572| 0.393| -0.547),(0.258| -0.962| -0.093),(-0.401| -1.686| 0.482),(0.486| 0.527| -0.443| 0.538),(2.065| -1.273| -5.615),(-0.105| 0.019| 0.026| 0.994),(0.032| 0.210| 0.977),(2.304| 0.314| 1.757),(0.044| 0.015| -0.030| -0.998),0.983,0.935,SpeedGauge,0,0,0
0,7296990,0.0045,0.0048,(-0.634| -0.810| 0.566),(-0.469| -0.572| 0.393| -0.546),(0.256| -0.962| -0.094),(-0.417| -1.624| 0.487),(0.485| 0.529| -0.440| 0.540),(2.066| -1.264| -5.661),(-0.104| 0.019| 0.027| 0.994),(0.032| 0.208| 0.978),(2.294| 0.202| 1.236),(0.048| 0.015| -0.031| -0.998),0.993,0.944,SpeedGauge,0,0,0
0,7297006,0.0045,0.0048,(-0.634| -0.807| 0.567),(-0.468| -0.568| 0.397| -0.549),(0.252| -0.964| -0.082),(-0.322| -2.000| 0.465),(0.485| 0.528| -0.439| 0.542),(2.066| -1.263| -5.682),(-0.102| 0.013| 0.027| 0.994),(0.020| 0.204| 0.979),(2.273| 0.841| 4.407),(0.049| 0.015| -0.032| -0.998),0.985,0.947,SpeedGauge,0,0,0
0,7297023,0.0047,0.0048,(-0.633| -0.803| 0.567),(-0.459| -0.566| 0.396| -0.558),(0.269| -0.961| -0.063),(-0.428| -1.535| 0.519),(0.485| 0.527| -0.438| 0.543),(2.065| -1.257| -5.713),(-0.111| 0.004| 0.029| 0.993),(0.002| 0.221| 0.975),(2.075| 0.145| 0.471),(0.049| 0.016| -0.034| -0.998),0.983,0.954,SpeedGauge,0,0,0
0,7297040,0.0044,0.0047,(-0.633| -0.800| 0.567),(-0.459| -0.568| 0.393| -0.558),(0.273| -0.959| -0.068),(-0.460| -1.406| 0.524),(0.485| 0.525| -0.440| 0.543),(2.068| -1.250| -5.743),(-0.113| 0.006| 0.029| 0.993),(0.006| 0.226| 0.974),(2.100| -0.063| -0.616),(0.047| 0.018| -0.034| -0.998),0.983,0.957,SpeedGauge,0,0,0
0,7297056,0.0044,0.0048,(-0.632| -0.798| 0.567),(-0.473| -0.569| 0.394| -0.546),(0.249| -0.964| -0.094),(-0.422| -1.610| 0.488),(0.486| 0.524| -0.443| 0.542),(2.070| -1.248| -5.761),(-0.101| 0.019| 0.030| 0.994),(0.032| 0.201| 0.979),(2.294| 0.164| 1.115),(0.044| 0.019| -0.033| -0.998),0.994,0.955,SpeedGauge,0,0,0
0,7297073,0.0045,0.0048,(-0.632| -0.796| 0.567),(-0.468| -0.556| 0.407| -0.554),(0.236| -0.970| -0.056),(-0.522| -1.250| 0.541),(0.487| 0.521| -0.447| 0.540),(2.067| -1.247| -5.778),(-0.094| 0.000| 0.031| 0.995),(-0.006| 0.187| 0.982),(2.042| -0.516| -1.942),(0.040| 0.021| -0.032| -0.998),0.947,0.948,CompressionStatsText,0,0,0
0,7297090,0.0044,0.0048,(-0.632| -0.794| 0.567),(-0.494| -0.536| 0.431| -0.531),(0.143| -0.988| -0.064),(-0.555| -1.325| 0.533),(0.490| 0.519| -0.450| 0.536),(2.069| -1.241| -5.794),(-0.047| 0.002| 0.032| 0.998),(0.002| 0.093| 0.996),(2.077| -0.822| -1.330),(0.034| 0.021| -0.031| -0.999),0.951,0.967,None,0,0,0
0,7297106,0.0043,0.0048,(-0.631| -0.793| 0.567),(-0.522| -0.508| 0.463| -0.505),(0.030| -0.998| -0.061),(-0.617| -1.265| 0.538),(0.493| 0.517| -0.454| 0.533),(2.070| -1.235| -5.798),(0.010| -0.001| 0.033| 0.999),(-0.001| -0.020| 1.000),(2.067| -1.313| -1.858),(0.028| 0.020| -0.030| -0.999),0.947,0.974,None,0,0,0
0,7297123,0.0043,0.0047,(-0.630| -0.793| 0.567),(-0.537| -0.483| 0.488| -0.490),(-0.051| -0.998| -0.043),(-0.654| -1.275| 0.546),(0.493| 0.517| -0.454| 0.533),(2.071| -1.227| -5.794),(0.050| -0.010| 0.033| 0.998),(-0.017| -0.100| 0.995),(2.001| -1.630| -1.794),(0.028| 0.020| -0.030| -0.999),0.95,0.972,None,0,0,0
0,7297140,0.0043,0.0046,(-0.629| -0.795| 0.567),(-0.539| -0.481| 0.491| -0.488),(-0.060| -0.997| -0.042),(-0.658| -1.280| 0.546),(0.500| 0.512| -0.459| 0.526),(2.072| -1.219| -5.780),(0.055| -0.011| 0.033| 0.998),(-0.018| -0.110| 0.994),(1.999| -1.663| -1.751),(0.015| 0.018| -0.031| -0.999),0.945,0.989,None,0,0,0
0,7297156,0.0042,0.0046,(-0.628| -0.798| 0.566),(-0.538| -0.483| 0.490| -0.488),(-0.056| -0.997| -0.045),(-0.656| -1.304| 0.544),(0.505| 0.508| -0.462| 0.523),(2.072| -1.209| -5.756),(0.053| -0.009| 0.032| 0.998),(-0.016| -0.105| 0.994),(2.006| -1.655| -1.549),(0.008| 0.017| -0.032| -0.999),0.967,0.974,None,0,0,0
0,7297173,0.0042,0.0046,(-0.626| -0.802| 0.566),(-0.538| -0.483| 0.489| -0.488),(-0.054| -0.998| -0.045),(-0.653| -1.308| 0.543),(0.510| 0.502| -0.466| 0.519),(2.071| -1.198| -5.720),(0.051| -0.009| 0.032| 0.998),(-0.015| -0.103| 0.995),(2.006| -1.634| -1.521),(-0.001| 0.018| -0.034| -0.999),0.948,0.968,None,0,0,0
0,7297206,0.0042,0.0046,(-0.623| -0.814| 0.566),(-0.539| -0.482| 0.489| -0.488),(-0.057| -0.997| -0.045),(-0.650| -1.291| 0.544),(0.515| 0.497| -0.472| 0.515),(2.068| -1.175| -5.618),(0.053| -0.010| 0.033| 0.998),(-0.016| -0.107| 0.994),(2.005| -1.601| -1.657),(-0.011| 0.019| -0.035| -0.999),0.962,0.985,None,0,0,0
0,7297223,0.0042,0.0046,(-0.621| -0.822| 0.566),(-0.540| -0.480| 0.491| -0.487),(-0.063| -0.997| -0.044),(-0.652| -1.309| 0.544),(-0.519| -0.491| 0.479| -0.510),(2.065| -1.162| -5.554),(0.056| -0.010| 0.034| 0.998),(-0.017| -0.112| 0.994),(1.998| -1.620| -1.512),(0.023| -0.021| 0.034| 0.999),0.971,0.982,None,0,0,0
0,7297256,0.0041,0.0046,(-0.617| -0.839| 0.566),(-0.542| -0.476| 0.493| -0.486),(-0.072| -0.997| -0.041),(-0.651| -1.309| 0.546),(-0.521| -0.489| 0.481| -0.509),(2.057| -1.135| -5.407),(0.060| -0.012| 0.035| 0.998),(-0.019| -0.121| 0.992),(1.981| -1.612| -1.506),(0.026| -0.022| 0.034| 0.999),0.978,0.979,None,0,0,0
0,7297273,0.0042,0.0046,(-0.614| -0.848| 0.566),(-0.544| -0.476| 0.494| -0.483),(-0.078| -0.996| -0.045),(-0.650| -1.301| 0.545),(-0.522| -0.487| 0.483| -0.507),(2.051| -1.121| -5.331),(0.064| -0.010| 0.035| 0.997),(-0.016| -0.128| 0.992),(1.992| -1.604| -1.575),(0.029| -0.023| 0.034| 0.999),0.972,0.986,None,0,0,0
0,7297290,0.0042,0.0046,(-0.612| -0.857| 0.566),(-0.547| -0.474| 0.496| -0.480),(-0.087| -0.995| -0.048),(-0.652| -1.310| 0.544),(-0.520| -0.487| 0.483| -0.508),(2.045| -1.104| -5.256),(0.068| -0.009| 0.035| 0.997),(-0.013| -0.137| 0.991),(1.997| -1.622| -1.498),(0.028| -0.023| 0.033| 0.999),0.967,0.985,None,0,0,0
0,7297323,0.0042,0.0046,(-0.607| -0.873| 0.567),(-0.547| -0.471| 0.499| -0.480),(-0.094| -0.995| -0.043),(-0.649| -1.316| 0.547),(-0.518| -0.490| 0.481| -0.509),(2.030| -1.073| -5.124),(0.072| -0.011| 0.035| 0.997),(-0.017| -0.144| 0.989),(1.967| -1.606| -1.451),(0.024| -0.022| 0.032| 0.999),0.99,0.987,None,0,0,0
0,7297340,0.0042,0.0046,(-0.605| -0.879| 0.567),(-0.550| -0.470| 0.500| -0.476),(-0.102| -0.994| -0.047),(-0.654| -1.349| 0.545),(-0.516| -0.494| 0.478| -0.511),(2.021| -1.058| -5.073),(0.076| -0.009| 0.035| 0.996),(-0.013| -0.151| 0.988),(1.972| -1.655| -1.178),(0.018| -0.020| 0.032| 0.999),0.997,0.994,None,0,0,0
0,7297356,0.0042,0.0047,(-0.603| -0.883| 0.568),(-0.552| -0.469| 0.501| -0.473),(-0.109| -0.993| -0.050),(-0.652| -1.327| 0.546),(-0.515| -0.501| 0.469| -0.514),(2.012| -1.043| -5.036),(0.079| -0.008| 0.034| 0.996),(-0.010| -0.158| 0.987),(1.977| -1.633| -1.359),(0.009| -0.015| 0.033| 0.999),0.991,0.991,None,0,0,0
0,7297390,0.0042,0.0047,(-0.601| -0.886| 0.570),(-0.553| -0.470| 0.500| -0.472),(-0.110| -0.992| -0.055),(-0.651| -1.339| 0.545),(0.515| 0.502| -0.466| 0.515),(1.996| -1.024| -5.013),(0.079| -0.005| 0.034| 0.996),(-0.005| -0.159| 0.987),(1.976| -1.627| -1.258),(-0.006| 0.014| -0.035| -0.999),0.994,0.996,None,0,0,0
0,7297406,0.0042,0.0047,(-0.601| -0.885| 0.571),(-0.553| -0.471| 0.498| -0.473),(-0.106| -0.993| -0.056),(-0.646| -1.309| 0.547),(-0.520| -0.500| 0.466| -0.513),(1.990| -1.022| -5.027),(0.078| -0.005| 0.035| 0.996),(-0.004| -0.155| 0.988),(1.975| -1.574| -1.510),(0.011| -0.011| 0.038| 0.999),0.99,1,None,0,0,0
0,7297423,0.0042,0.0047,(-0.601| -0.881| 0.572),(-0.554| -0.471| 0.498| -0.473),(-0.106| -0.993| -0.057),(-0.649| -1.320| 0.546),(-0.520| -0.500| 0.465| -0.513),(1.984| -1.026| -5.059),(0.078| -0.004| 0.036| 0.996),(-0.002| -0.156| 0.988),(1.975| -1.600| -1.415),(0.010| -0.011| 0.038| 0.999),0.987,1,None,0,0,0
0,7297440,0.0043,0.0047,(-0.603| -0.875| 0.572),(-0.553| -0.472| 0.496| -0.475),(-0.100| -0.993| -0.057),(-0.647| -1.315| 0.547),(-0.518| -0.502| 0.462| -0.516),(1.980| -1.034| -5.105),(0.075| -0.004| 0.036| 0.997),(-0.002| -0.149| 0.989),(1.971| -1.584| -1.455),(0.005| -0.011| 0.039| 0.999),0.992,0.995,None,0,0,0
0,7297456,0.0042,0.0047,(-0.606| -0.860| 0.574),(-0.550| -0.475| 0.491| -0.479),(-0.085| -0.995| -0.058),(-0.645| -1.315| 0.548),(0.513| 0.505| -0.459| 0.520),(1.974| -1.055| -5.237),(0.067| -0.004| 0.038| 0.997),(-0.002| -0.134| 0.991),(1.966| -1.567| -1.460),(0.002| 0.012| -0.038| -0.999),0.976,0.985,None,0,0,0
0,7297473,0.0043,0.0046,(-0.606| -0.860| 0.574),(-0.550| -0.475| 0.491| -0.479),(-0.085| -0.995| -0.058),(-0.645| -1.315| 0.548),(0.513| 0.505| -0.459| 0.520),(1.974| -1.055| -5.237),(0.067| -0.004| 0.038| 0.997),(-0.002| -0.134| 0.991),(1.966| -1.567| -1.460),(0.002| 0.012| -0.038| -0.999),0.976,0.985,None,0,0,0
0,7297490,0.0043,0.0047,(-0.608| -0.850| 0.575),(-0.549| -0.476| 0.490| -0.481),(-0.080| -0.995| -0.058),(-0.649| -1.352| 0.546),(0.508| 0.510| -0.456| 0.523),(1.974| -1.068| -5.318),(0.065| -0.004| 0.038| 0.997),(-0.003| -0.130| 0.992),(1.963| -1.613| -1.152),(0.010| 0.012| -0.036| -0.999),0.976,0.982,None,0,0,0
0,7297523,0.0043,0.0047,(-0.612| -0.830| 0.576),(-0.548| -0.480| 0.486| -0.482),(-0.070| -0.996| -0.062),(-0.646| -1.310| 0.546),(0.507| 0.511| -0.456| 0.523),(1.976| -1.093| -5.486),(0.060| -0.002| 0.038| 0.998),(0.001| -0.119| 0.993),(1.982| -1.571| -1.498),(0.012| 0.012| -0.034| -0.999),0.974,0.981,None,0,0,0
0,7297540,0.0042,0.0047,(-0.614| -0.821| 0.576),(-0.546| -0.481| 0.487| -0.483),(-0.067| -0.996| -0.059),(-0.648| -1.327| 0.546),(0.505| 0.513| -0.456| 0.523),(1.979| -1.105| -5.567),(0.058| -0.003| 0.037| 0.998),(-0.001| -0.117| 0.993),(1.975| -1.599| -1.355),(0.013| 0.012| -0.033| -0.999),0.979,0.974,None,0,0,0
0,7297556,0.0043,0.0047,(-0.616| -0.812| 0.576),(-0.545| -0.483| 0.486| -0.484),(-0.062| -0.996| -0.059),(-0.647| -1.313| 0.546),(0.504| 0.514| -0.455| 0.523),(1.983| -1.116| -5.643),(0.056| -0.003| 0.036| 0.998),(-0.001| -0.111| 0.994),(1.977| -1.583| -1.473),(0.015| 0.012| -0.032| -0.999),0.974,0.975,None,0,0,0
0,7297590,0.0043,0.0048,(-0.618| -0.797| 0.576),(-0.544| -0.483| 0.487| -0.483),(-0.063| -0.996| -0.059),(-0.650| -1.304| 0.546),(0.504| 0.515| -0.455| 0.523),(1.990| -1.132| -5.764),(0.056| -0.003| 0.034| 0.998),(-0.001| -0.112| 0.994),(1.985| -1.607| -1.554),(0.016| 0.011| -0.032| -0.999),0.971,0.972,None,0,0,0
0,7297606,0.0043,0.0047,(-0.619| -0.792| 0.576),(-0.543| -0.484| 0.487| -0.483),(-0.061| -0.996| -0.059),(-0.652| -1.330| 0.544),(0.509| 0.511| -0.458| 0.520),(1.993| -1.136| -5.805),(0.055| -0.003| 0.034| 0.998),(-0.002| -0.111| 0.994),(1.985| -1.634| -1.338),(0.008| 0.011| -0.034| -0.999),0.976,0.974,None,0,0,0
0,7297623,0.0043,0.0045,(-0.620| -0.789| 0.576),(-0.543| -0.483| 0.488| -0.484),(-0.063| -0.996| -0.055),(-0.650| -1.275| 0.549),(0.512| 0.506| -0.461| 0.518),(1.997| -1.139| -5.832),(0.056| -0.004| 0.034| 0.998),(-0.005| -0.112| 0.994),(1.976| -1.595| -1.797),(0.002| 0.013| -0.035| -0.999),0.976,0.971,None,0,0,0
0,7297656,0.0043,0.0047,(-0.619| -0.788| 0.576),(-0.545| -0.483| 0.487| -0.482),(-0.066| -0.996| -0.061),(-0.655| -1.327| 0.542),(0.516| 0.500| -0.466| 0.517),(1.999| -1.136| -5.838),(0.058| -0.002| 0.035| 0.998),(0.001| -0.115| 0.993),(2.003| -1.655| -1.363),(-0.006| 0.015| -0.037| -0.999),0.969,0.967,None,0,0,0
0,7297673,0.0044,0.0048,(-0.618| -0.795| 0.575),(-0.549| -0.480| 0.488| -0.479),(-0.076| -0.995| -0.063),(-0.657| -1.309| 0.542),(-0.523| -0.492| 0.478| -0.506),(2.001| -1.125| -5.784),(0.063| -0.001| 0.036| 0.997),(0.003| -0.126| 0.992),(2.013| -1.665| -1.514),(0.025| -0.016| 0.033| 0.999),0.962,0.965,None,0,0,0
0,7297690,0.0043,0.0048,(-0.618| -0.795| 0.575),(-0.549| -0.480| 0.488| -0.479),(-0.076| -0.995| -0.063),(-0.657| -1.309| 0.542),(-0.527| -0.490| 0.484| -0.499),(2.001| -1.125| -5.784),(0.063| -0.001| 0.036| 0.997),(0.003| -0.126| 0.992),(2.013| -1.665| -1.514),(0.035| -0.014| 0.031| 0.999),0.962,0.965,None,0,0,0
0,7297723,0.0044,0.0048,(-0.615| -0.807| 0.574),(-0.550| -0.479| 0.491| -0.476),(-0.084| -0.994| -0.064),(-0.656| -1.295| 0.543),(-0.532| -0.485| 0.488| -0.493),(2.000| -1.106| -5.677),(0.067| 0.000| 0.035| 0.997),(0.004| -0.133| 0.991),(2.017| -1.650| -1.623),(0.045| -0.013| 0.032| 0.998),0.967,0.972,None,0,0,0
0,7297756,0.0044,0.0048,(-0.611| -0.825| 0.574),(-0.555| -0.475| 0.494| -0.471),(-0.101| -0.993| -0.068),(-0.660| -1.311| 0.541),(-0.542| -0.473| 0.495| -0.487),(1.996| -1.080| -5.529),(0.076| 0.001| 0.035| 0.997),(0.008| -0.150| 0.989),(2.028| -1.695| -1.493),(0.062| -0.015| 0.036| 0.997),0.957,0.957,None,0,0,0
0,7297773,0.0044,0.0048,(-0.608| -0.835| 0.574),(-0.558| -0.473| 0.495| -0.468),(-0.110| -0.991| -0.071),(-0.661| -1.304| 0.540),(-0.544| -0.470| 0.498| -0.484),(1.992| -1.065| -5.446),(0.080| 0.003| 0.036| 0.996),(0.011| -0.159| 0.987),(2.036| -1.693| -1.549),(0.068| -0.016| 0.036| 0.997),0.943,0.957,None,0,0,0
0,7297790,0.0044,0.0046,(-0.606| -0.845| 0.573),(-0.564| -0.458| 0.509| -0.461),(-0.152| -0.987| -0.056),(-0.669| -1.253| 0.550),(-0.546| -0.468| 0.500| -0.483),(1.987| -1.048| -5.358),(0.101| -0.005| 0.036| 0.994),(-0.003| -0.201| 0.980),(1.977| -1.740| -1.981),(0.072| -0.015| 0.037| 0.997),0.958,0.971,None,0,0,0
0,7297806,0.0043,0.0048,(-0.603| -0.856| 0.574),(-0.577| -0.444| 0.520| -0.446),(-0.204| -0.977| -0.061),(-0.692| -1.282| 0.547),(-0.549| -0.463| 0.499| -0.485),(1.980| -1.029| -5.271),(0.127| -0.003| 0.037| 0.991),(0.003| -0.252| 0.968),(1.992| -1.947| -1.754),(0.074| -0.017| 0.042| 0.996),0.952,0.966,CompressionRing1,0,0,0
0,7297823,0.0043,0.0048,(-0.600| -0.866| 0.574),(-0.587| -0.432| 0.529| -0.435),(-0.245| -0.967| -0.063),(-0.706| -1.283| 0.547),(-0.549| -0.463| 0.499| -0.485),(1.971| -1.008| -5.183),(0.148| -0.003| 0.039| 0.988),(0.006| -0.293| 0.956),(1.992| -2.060| -1.748),(0.074| -0.017| 0.042| 0.996),0.945,0.955,CompressionRing1,0,0,0
0,7297840,0.0043,0.0048,(-0.597| -0.876| 0.575),(-0.591| -0.429| 0.530| -0.431),(-0.256| -0.964| -0.067),(-0.704| -1.278| 0.547),(-0.546| -0.472| 0.496| -0.483),(1.962| -0.989| -5.103),(0.154| -0.001| 0.040| 0.987),(0.010| -0.303| 0.953),(1.998| -2.044| -1.793),(0.067| -0.012| 0.036| 0.997),0.944,0.963,CompressionRing1,0,0,0
0,7297856,0.0043,0.0048,(-0.595| -0.884| 0.575),(-0.592| -0.429| 0.529| -0.430),(-0.258| -0.964| -0.070),(-0.702| -1.285| 0.546),(-0.544| -0.476| 0.492| -0.485),(1.955| -0.970| -5.031),(0.155| 0.000| 0.041| 0.987),(0.013| -0.305| 0.952),(2.000| -2.028| -1.732),(0.061| -0.009| 0.037| 0.997),0.945,0.975,CompressionRing1,0,0,0
0,7297873,0.0043,0.0047,(-0.592| -0.891| 0.575),(-0.593| -0.429| 0.530| -0.428),(-0.261| -0.963| -0.072),(-0.703| -1.301| 0.545),(-0.544| -0.477| 0.487| -0.489),(1.947| -0.951| -4.973),(0.156| 0.001| 0.040| 0.987),(0.015| -0.308| 0.951),(2.001| -2.045| -1.594),(0.057| -0.009| 0.040| 0.998),0.945,0.975,CompressionRing1,0,0,0
0,7297890,0.0043,0.0047,(-0.589| -0.896| 0.576),(-0.593| -0.428| 0.532| -0.427),(-0.265| -0.962| -0.069),(-0.701| -1.301| 0.547),(-0.544| -0.477| 0.487| -0.489),(1.940| -0.932| -4.932),(0.158| 0.000| 0.040| 0.987),(0.013| -0.313| 0.950),(1.986| -2.031| -1.594),(0.057| -0.009| 0.040| 0.998),0.952,0.98,CompressionRing1,0,0,0
0,7297906,0.0043,0.0047,(-0.588| -0.899| 0.577),(-0.594| -0.425| 0.533| -0.427),(-0.270| -0.960| -0.068),(-0.698| -1.291| 0.549),(-0.544| -0.477| 0.484| -0.492),(1.931| -0.918| -4.909),(0.161| -0.001| 0.040| 0.986),(0.011| -0.318| 0.948),(1.970| -1.998| -1.684),(0.053| -0.009| 0.043| 0.998),0.958,0.986,CompressionRing1,0,0,0
0,7297923,0.0042,0.0045,(-0.586| -0.899| 0.578),(-0.594| -0.424| 0.533| -0.427),(-0.272| -0.960| -0.066),(-0.691| -1.270| 0.552),(-0.544| -0.478| 0.483| -0.493),(1.924| -0.907| -4.906),(0.162| -0.002| 0.041| 0.986),(0.010| -0.319| 0.948),(1.957| -1.935| -1.853),(0.052| -0.009| 0.043| 0.998),0.963,0.993,CompressionRing1,0,0,0
0,7297940,0.0043,0.0045,(-0.586| -0.897| 0.579),(-0.595| -0.424| 0.532| -0.427),(-0.271| -0.960| -0.068),(-0.692| -1.273| 0.552),(-0.544| -0.479| 0.482| -0.492),(1.916| -0.902| -4.925),(0.162| -0.001| 0.042| 0.986),(0.012| -0.319| 0.948),(1.954| -1.943| -1.829),(0.051| -0.007| 0.043| 0.998),0.975,1,CompressionRing1,0,0,0
0,7297956,0.0043,0.0043,(-0.586| -0.892| 0.580),(-0.594| -0.424| 0.532| -0.430),(-0.268| -0.961| -0.064),(-0.688| -1.258| 0.556),(-0.542| -0.482| 0.478| -0.496),(1.907| -0.899| -4.966),(0.160| -0.003| 0.043| 0.986),(0.008| -0.315| 0.949),(1.931| -1.899| -1.954),(0.045| -0.007| 0.044| 0.998),0.968,0.993,CompressionRing1,0,0,0
0,7297973,0.0042,0.0045,(-0.586| -0.885| 0.581),(-0.593| -0.427| 0.529| -0.432),(-0.259| -0.964| -0.067),(-0.689| -1.270| 0.555),(-0.537| -0.487| 0.472| -0.502),(1.899| -0.897| -5.024),(0.155| -0.001| 0.043| 0.987),(0.011| -0.306| 0.952),(1.934| -1.917| -1.851),(0.033| -0.007| 0.045| 0.998),0.964,0.989,CompressionRing1,0,0,0
0,7297990,0.0042,0.0046,(-0.586| -0.876| 0.583),(-0.592| -0.430| 0.526| -0.434),(-0.250| -0.966| -0.071),(-0.696| -1.302| 0.551),(-0.530| -0.494| 0.465| -0.510),(1.892| -0.895| -5.097),(0.151| 0.001| 0.044| 0.988),(0.014| -0.298| 0.955),(1.945| -1.989| -1.589),(0.019| -0.007| 0.045| 0.999),0.952,0.981,CompressionRing1,0,0,0
0,7298006,0.0042,0.0044,(-0.586| -0.867| 0.584),(-0.593| -0.430| 0.525| -0.434),(-0.249| -0.966| -0.073),(-0.690| -1.270| 0.554),(-0.524| -0.499| 0.460| -0.514),(1.887| -0.894| -5.177),(0.150| 0.001| 0.045| 0.988),(0.016| -0.297| 0.955),(1.942| -1.927| -1.853),(0.009| -0.007| 0.044| 0.999),0.951,0.972,CompressionRing1,0,0,0
0,7298023,0.0042,0.0043,(-0.587| -0.856| 0.585),(-0.591| -0.430| 0.525| -0.435),(-0.246| -0.967| -0.070),(-0.688| -1.253| 0.556),(-0.521| -0.502| 0.458| -0.517),(1.883| -0.895| -5.266),(0.148| 0.000| 0.045| 0.988),(0.013| -0.293| 0.956),(1.928| -1.900| -1.991),(0.003| -0.007| 0.043| 0.999),0.955,0.973,CompressionRing1,0,0,0
0,7298056,0.0042,0.0044,(-0.589| -0.835| 0.587),(-0.589| -0.436| 0.521| -0.438),(-0.233| -0.970| -0.074),(-0.687| -1.246| 0.556),(0.515| 0.507| -0.453| 0.522),(1.879| -0.901| -5.443),(0.142| 0.002| 0.044| 0.989),(0.017| -0.280| 0.960),(1.938| -1.892| -2.049),(0.007| 0.008| -0.042| -0.999),0.949,0.968,CompressionRing1,0,0,0
0,7298090,0.0042,0.0046,(-0.590| -0.817| 0.588),(-0.589| -0.440| 0.517| -0.437),(-0.225| -0.971| -0.082),(-0.692| -1.256| 0.551),(0.508| 0.513| -0.447| 0.528),(1.880| -0.906| -5.596),(0.138| 0.006| 0.043| 0.989),(0.024| -0.273| 0.962),(1.971| -1.935| -1.968),(0.020| 0.009| -0.041| -0.999),0.95,0.955,CompressionRing1,0,0,0
0,7298123,0.0043,0.0047,(-0.591| -0.804| 0.588),(-0.589| -0.442| 0.516| -0.437),(-0.221| -0.972| -0.084),(-0.693| -1.251| 0.549),(0.506| 0.517| -0.444| 0.528),(1.885| -0.908| -5.703),(0.136| 0.008| 0.042| 0.990),(0.027| -0.269| 0.963),(1.988| -1.940| -2.008),(0.023| 0.006| -0.040| -0.999),0.953,0.964,CompressionRing1,0,0,0
0,7298140,0.0042,0.0045,(-0.591| -0.800| 0.588),(-0.588| -0.441| 0.518| -0.437),(-0.224| -0.971| -0.082),(-0.687| -1.217| 0.553),(0.508| 0.517| -0.445| 0.526),(1.889| -0.906| -5.734),(0.137| 0.007| 0.041| 0.990),(0.024| -0.272| 0.962),(1.976| -1.878| -2.292),(0.021| 0.005| -0.039| -0.999),0.953,0.964,CompressionRing1,0,0,0
0,7298156,0.0042,0.0047,(-0.591| -0.798| 0.588),(-0.581| -0.449| 0.512| -0.446),(-0.195| -0.978| -0.078),(-0.683| -1.258| 0.551),(0.510| 0.515| -0.447| 0.524),(1.893| -0.903| -5.751),(0.123| 0.005| 0.041| 0.992),(0.020| -0.243| 0.970),(1.970| -1.857| -1.946),(0.018| 0.004| -0.040| -0.999),0.94,0.942,None,0,0,0
