TimeStamp,RealTime,LeftPupilDiameter,RightPupilDiameter,EyePosition,EyeRotation,EyeDirection,VergencePosition,HeadRotation,MarkerEyePosition,MarkerEyeRotation,MarkerEyeDirection,MarkerVergencePosition,MarkerHeadRotation,LeftEyeOpenness,RightEyeOpenness,GazeTarget,Situation,SituationRecognized,StartCompression
0,7023278,0.0043,0.0046,(-0.769| -0.814| 0.420),(-0.542| -0.504| 0.432| -0.515),(0.050| -0.994| -0.095),(-0.742| -1.347| 0.369),(0.474| 0.543| -0.383| 0.577),(1.512| -2.116| -5.727),(-0.023| 0.034| 0.041| 0.998),(0.065| 0.048| 0.997),(1.804| -1.901| -1.275),(0.133| -0.015| -0.041| -0.990),0.946,0.961,None,0,0,0
0,7023295,0.0043,0.0046,(-0.763| -0.817| 0.421),(-0.544| -0.502| 0.434| -0.513),(0.043| -0.994| -0.096),(-0.740| -1.342| 0.370),(0.480| 0.540| -0.392| 0.570),(1.505| -2.063| -5.700),(-0.019| 0.034| 0.040| 0.998),(0.066| 0.041| 0.997),(1.796| -1.882| -1.310),(0.119| -0.015| -0.037| -0.992),0.959,0.971,None,0,0,0
0,7023311,0.0043,0.0046,(-0.756| -0.821| 0.422),(-0.547| -0.498| 0.440| -0.509),(0.025| -0.995| -0.094),(-0.744| -1.326| 0.374),(0.488| 0.534| -0.401| 0.563),(1.501| -2.009| -5.671),(-0.010| 0.032| 0.039| 0.999),(0.063| 0.023| 0.998),(1.767| -1.912| -1.452),(0.105| -0.015| -0.037| -0.994),0.973,0.975,None,0,0,0
0,7023328,0.0043,0.0046,(-0.750| -0.825| 0.422),(-0.547| -0.499| 0.441| -0.507),(0.025| -0.995| -0.097),(-0.738| -1.331| 0.373),(0.495| 0.526| -0.410| 0.558),(1.494| -1.956| -5.638),(-0.010| 0.034| 0.037| 0.999),(0.066| 0.022| 0.998),(1.776| -1.861| -1.403),(0.090| -0.013| -0.038| -0.995),0.988,0.984,None,0,0,0
0,7023345,0.0044,0.0046,(-0.744| -0.829| 0.423),(-0.550| -0.499| 0.443| -0.503),(0.014| -0.995| -0.102),(-0.737| -1.320| 0.373),(0.501| 0.520| -0.418| 0.551),(1.488| -1.905| -5.601),(-0.005| 0.036| 0.036| 0.999),(0.071| 0.012| 0.997),(1.779| -1.857| -1.499),(0.077| -0.011| -0.036| -0.996),0.988,0.985,None,0,0,0
0,7023361,0.0043,0.0046,(-0.738| -0.834| 0.424),(-0.551| -0.495| 0.447| -0.501),(0.004| -0.995| -0.099),(-0.736| -1.321| 0.376),(0.505| 0.515| -0.426| 0.545),(1.482| -1.852| -5.562),(0.001| 0.034| 0.036| 0.999),(0.067| 0.001| 0.998),(1.757| -1.847| -1.489),(0.065| -0.010| -0.034| -0.997),0.996,0.985,None,0,0,0
0,7023378,0.0047,0.0046,(-0.732| -0.839| 0.425),(-0.553| -0.492| 0.451| -0.499),(-0.008| -0.995| -0.095),(-0.737| -1.460| 0.366),(0.509| 0.512| -0.433| 0.540),(1.476| -1.801| -5.519),(0.006| 0.031| 0.035| 0.999),(0.062| -0.010| 0.998),(1.800| -1.854| -0.331),(0.056| -0.010| -0.032| -0.998),1,0.99,None,0,0,0
0,7023395,0.0045,0.0046,(-0.726| -0.844| 0.426),(-0.556| -0.491| 0.453| -0.495),(-0.017| -0.995| -0.100),(-0.735| -1.400| 0.370),(0.512| 0.510| -0.438| 0.534),(1.469| -1.751| -5.473),(0.011| 0.034| 0.034| 0.999),(0.068| -0.019| 0.998),(1.784| -1.840| -0.834),(0.047| -0.010| -0.029| -0.998),1,0.998,None,0,0,0
0,7023411,0.0043,0.0046,(-0.720| -0.850| 0.427),(-0.557| -0.492| 0.454| -0.492),(-0.023| -0.994| -0.104),(-0.732| -1.369| 0.372),(0.515| 0.508| -0.444| 0.529),(1.463| -1.703| -5.423),(0.014| 0.035| 0.032| 0.999),(0.071| -0.025| 0.997),(1.773| -1.813| -1.087),(0.040| -0.010| -0.026| -0.999),1,1,None,0,0,0
0,7023428,0.0043,0.0046,(-0.714| -0.856| 0.427),(-0.559| -0.490| 0.458| -0.488),(-0.033| -0.994| -0.105),(-0.732| -1.372| 0.373),(0.517| 0.509| -0.447| 0.523),(1.456| -1.656| -5.374),(0.019| 0.035| 0.030| 0.999),(0.071| -0.036| 0.997),(1.765| -1.811| -1.066),(0.035| -0.013| -0.022| -0.999),0.997,1,None,0,0,0
0,7023445,0.0043,0.0046,(-0.709| -0.862| 0.428),(-0.560| -0.490| 0.460| -0.484),(-0.041| -0.993| -0.108),(-0.729| -1.350| 0.375),(0.517| 0.510| -0.447| 0.521),(1.451| -1.613| -5.327),(0.023| 0.037| 0.028| 0.999),(0.075| -0.044| 0.996),(1.756| -1.792| -1.249),(0.034| -0.014| -0.020| -0.999),0.994,1,None,0,0,0
0,7023461,0.0043,0.0046,(-0.704| -0.867| 0.429),(-0.561| -0.490| 0.463| -0.481),(-0.048| -0.993| -0.110),(-0.728| -1.355| 0.375),(0.517| 0.511| -0.445| 0.524),(1.446| -1.571| -5.284),(0.026| 0.037| 0.025| 0.999),(0.076| -0.051| 0.996),(1.757| -1.778| -1.205),(0.037| -0.014| -0.022| -0.999),1,1,None,0,0,0
0,7023478,0.0043,0.0046,(-0.699| -0.871| 0.429),(-0.562| -0.489| 0.466| -0.478),(-0.057| -0.992| -0.109),(-0.727| -1.356| 0.376),(0.513| 0.516| -0.443| 0.524),(1.442| -1.531| -5.250),(0.031| 0.037| 0.023| 0.999),(0.075| -0.060| 0.995),(1.747| -1.775| -1.200),(0.042| -0.016| -0.019| -0.999),1,1,None,0,0,0
0,7023495,0.0043,0.0046,(-0.695| -0.874| 0.430),(-0.563| -0.487| 0.469| -0.475),(-0.065| -0.992| -0.108),(-0.725| -1.328| 0.380),(0.509| 0.522| -0.441| 0.523),(1.438| -1.493| -5.227),(0.035| 0.036| 0.022| 0.998),(0.073| -0.068| 0.995),(1.718| -1.752| -1.430),(0.048| -0.019| -0.014| -0.999),1,1,None,0,0,0
0,7023511,0.0043,0.0047,(-0.690| -0.875| 0.431),(-0.560| -0.491| 0.467| -0.477),(-0.055| -0.992| -0.109),(-0.719| -1.378| 0.375),(-0.507| -0.526| 0.438| -0.524),(1.433| -1.456| -5.218),(0.030| 0.037| 0.020| 0.999),(0.075| -0.058| 0.995),(1.752| -1.701| -1.011),(-0.053| 0.020| 0.013| 0.998),0.994,0.984,None,0,0,0
0,7023528,0.0044,0.0046,(-0.687| -0.875| 0.431),(-0.539| -0.510| 0.450| -0.497),(0.021| -0.995| -0.101),(-0.675| -1.405| 0.377),(-0.506| -0.528| 0.435| -0.526),(1.427| -1.425| -5.224),(-0.009| 0.035| 0.018| 0.999),(0.070| 0.019| 0.997),(1.739| -1.340| -0.790),(-0.057| 0.022| 0.014| 0.998),0.981,0.961,None,0,0,0
0,7023545,0.0045,0.0046,(-0.684| -0.873| 0.432),(-0.526| -0.519| 0.442| -0.509),(0.062| -0.994| -0.091),(-0.650| -1.400| 0.384),(-0.507| -0.528| 0.432| -0.527),(1.420| -1.398| -5.239),(-0.030| 0.031| 0.017| 0.999),(0.062| 0.060| 0.996),(1.693| -1.131| -0.834),(-0.058| 0.023| 0.017| 0.998),0.97,0.961,None,0,0,0
0,7023561,0.0043,0.0047,(-0.681| -0.869| 0.434),(-0.525| -0.521| 0.441| -0.509),(0.068| -0.993| -0.093),(-0.644| -1.417| 0.383),(0.511| 0.526| -0.430| 0.527),(1.408| -1.376| -5.268),(-0.032| 0.033| 0.016| 0.999),(0.064| 0.066| 0.996),(1.704| -1.074| -0.695),(0.057| -0.025| -0.020| -0.998),0.983,0.971,None,0,0,0
0,7023578,0.0042,0.0047,(-0.679| -0.865| 0.435),(-0.528| -0.519| 0.443| -0.506),(0.058| -0.994| -0.096),(-0.647| -1.411| 0.383),(0.513| 0.526| -0.427| 0.527),(1.399| -1.362| -5.303),(-0.028| 0.034| 0.016| 0.999),(0.067| 0.056| 0.996),(1.704| -1.105| -0.742),(0.056| -0.028| -0.023| -0.998),0.985,0.972,None,0,0,0
0,7023595,0.0043,0.0046,(-0.679| -0.860| 0.437),(-0.530| -0.518| 0.443| -0.505),(0.054| -0.994| -0.099),(-0.649| -1.403| 0.383),(0.515| 0.526| -0.425| 0.527),(1.390| -1.355| -5.348),(-0.025| 0.035| 0.017| 0.999),(0.069| 0.052| 0.996),(1.706| -1.119| -0.806),(0.057| -0.030| -0.025| -0.998),0.993,0.978,None,0,0,0
0,7023611,0.0043,0.0047,(-0.678| -0.854| 0.438),(-0.532| -0.518| 0.442| -0.504),(0.051| -0.993| -0.102),(-0.650| -1.401| 0.382),(-0.515| -0.528| 0.423| -0.527),(1.381| -1.353| -5.399),(-0.024| 0.037| 0.018| 0.999),(0.072| 0.049| 0.996),(1.714| -1.129| -0.823),(-0.059| 0.032| 0.025| 0.997),0.986,0.982,None,0,0,0
0,7023628,0.0044,0.0047,(-0.679| -0.847| 0.439),(-0.532| -0.515| 0.442| -0.505),(0.050| -0.994| -0.098),(-0.649| -1.446| 0.380),(-0.514| -0.530| 0.421| -0.527),(1.373| -1.356| -5.456),(-0.023| 0.035| 0.020| 0.999),(0.068| 0.048| 0.997),(1.717| -1.117| -0.454),(-0.061| 0.034| 0.025| 0.997),0.996,0.985,None,0,0,0
0,7023645,0.0042,0.0046,(-0.679| -0.840| 0.440),(-0.534| -0.516| 0.440| -0.505),(0.051| -0.993| -0.103),(-0.651| -1.396| 0.382),(-0.514| -0.531| 0.419| -0.527),(1.365| -1.359| -5.514),(-0.023| 0.037| 0.021| 0.999),(0.074| 0.048| 0.996),(1.709| -1.134| -0.869),(-0.063| 0.035| 0.025| 0.997),1,0.983,None,0,0,0
0,7023661,0.0043,0.0047,(-0.680| -0.833| 0.441),(-0.535| -0.515| 0.440| -0.504),(0.048| -0.993| -0.104),(-0.652| -1.411| 0.381),(-0.514| -0.531| 0.417| -0.529),(1.358| -1.366| -5.572),(-0.022| 0.037| 0.022| 0.999),(0.074| 0.046| 0.996),(1.715| -1.144| -0.746),(-0.064| 0.035| 0.027| 0.997),0.994,0.986,None,0,0,0
0,7023678,0.0043,0.0046,(-0.681| -0.827| 0.442),(-0.536| -0.516| 0.439| -0.503),(0.048| -0.993| -0.107),(-0.653| -1.399| 0.381),(-0.514| -0.530| 0.416| -0.530),(1.351| -1.371| -5.624),(-0.022| 0.039| 0.022| 0.999),(0.077| 0.046| 0.996),(1.723| -1.152| -0.846),(-0.065| 0.034| 0.028| 0.997),1,0.992,None,0,0,0
0,7023695,0.0043,0.0047,(-0.681| -0.821| 0.443),(-0.532| -0.517| 0.436| -0.510),(0.063| -0.993| -0.100),(-0.643| -1.416| 0.383),(0.512| 0.531| -0.416| 0.531),(1.346| -1.373| -5.670),(-0.030| 0.036| 0.024| 0.999),(0.071| 0.061| 0.996),(1.698| -1.069| -0.698),(0.067| -0.033| -0.027| -0.997),0.98,0.969,None,0,0,0
0,7023711,0.0046,0.0046,(-0.681| -0.817| 0.444),(0.504| 0.534| -0.413| 0.538),(0.159| -0.984| -0.079),(-0.578| -1.459| 0.392),(-0.510| -0.532| 0.418| -0.530),(1.342| -1.374| -5.709),(0.078| -0.029| -0.027| -0.996),(0.054| 0.157| 0.986),(1.637| -0.521| -0.348),(-0.067| 0.033| 0.024| 0.997),0.957,0.946,None,0,0,0
0,7023728,0.0044,0.0046,(-0.682| -0.815| 0.445),(0.488| 0.539| -0.405| 0.555),(0.204| -0.977| -0.057),(-0.560| -1.399| 0.411),(-0.510| -0.532| 0.422| -0.528),(1.336| -1.380| -5.723),(0.101| -0.020| -0.028| -0.994),(0.033| 0.203| 0.979),(1.503| -0.369| -0.849),(-0.064| 0.032| 0.021| 0.997),0.993,0.95,None,0,0,0
0,7023745,0.0042,0.0047,(-0.681| -0.814| 0.444),(-0.514| -0.547| 0.401| -0.525),(0.161| -0.979| -0.127),(-0.599| -1.315| 0.379),(-0.512| -0.531| 0.425| -0.526),(1.340| -1.375| -5.734),(-0.078| 0.053| 0.025| 0.995),(0.102| 0.158| 0.982),(1.775| -0.702| -1.541),(-0.060| 0.031| 0.020| 0.997),1,0.974,None,0,0,0
0,7023761,0.0044,0.0046,(-0.680| -0.813| 0.445),(0.490| 0.549| -0.397| 0.549),(0.215| -0.973| -0.082),(-0.547| -1.418| 0.394),(-0.513| -0.529| 0.428| -0.524),(1.334| -1.369| -5.739),(0.106| -0.033| -0.026| -0.993),(0.059| 0.213| 0.975),(1.641| -0.268| -0.692),(-0.056| 0.030| 0.020| 0.998),1,0.973,None,0,0,0
0,7023778,0.0043,0.0046,(-0.680| -0.816| 0.445),(0.490| 0.544| -0.403| 0.549),(0.203| -0.977| -0.072),(-0.570| -1.344| 0.406),(-0.513| -0.527| 0.431| -0.523),(1.331| -1.365| -5.714),(0.101| -0.027| -0.024| -0.994),(0.049| 0.202| 0.978),(1.551| -0.457| -1.310),(-0.053| 0.028| 0.019| 0.998),1,0.972,None,0,0,0
0,7023795,0.0043,0.0045,(-0.679| -0.819| 0.445),(-0.490| -0.548| 0.400| -0.547),(0.208| -0.975| -0.080),(-0.538| -1.482| 0.390),(-0.512| -0.525| 0.434| -0.523),(1.334| -1.355| -5.687),(-0.103| 0.031| 0.023| 0.994),(0.057| 0.206| 0.977),(1.656| -0.188| -0.152),(-0.051| 0.026| 0.018| 0.998),1,0.974,None,0,0,0
0,7023811,0.0043,0.0045,(-0.678| -0.826| 0.444),(-0.498| -0.544| 0.408| -0.538),(0.179| -0.980| -0.088),(-0.497| -1.818| 0.356),(-0.512| -0.525| 0.435| -0.522),(1.336| -1.348| -5.630),(-0.088| 0.034| 0.021| 0.995),(0.063| 0.177| 0.982),(1.871| 0.147| 2.653),(-0.050| 0.025| 0.016| 0.998),0.992,0.99,None,0,0,0
0,7023828,0.0043,0.0046,(-0.677| -0.833| 0.444),(0.491| 0.540| -0.412| 0.546),(0.186| -0.980| -0.065),(-0.559| -1.455| 0.403),(-0.513| -0.527| 0.439| -0.516),(1.334| -1.338| -5.571),(0.092| -0.023| -0.021| -0.995),(0.041| 0.184| 0.982),(1.552| -0.363| -0.383),(-0.046| 0.027| 0.011| 0.999),0.998,0.978,None,0,0,0
0,7023845,0.0043,0.0045,(-0.675| -0.840| 0.444),(0.490| 0.544| -0.409| 0.545),(0.193| -0.979| -0.072),(-0.574| -1.354| 0.406),(-0.515| -0.529| 0.444| -0.508),(1.340| -1.325| -5.513),(0.096| -0.026| -0.020| -0.995),(0.048| 0.192| 0.980),(1.550| -0.486| -1.228),(-0.040| 0.031| 0.005| 0.999),1,0.978,None,0,0,0
0,7023861,0.0043,0.0046,(-0.674| -0.848| 0.442),(-0.490| -0.545| 0.410| -0.542),(0.190| -0.979| -0.075),(-0.582| -1.322| 0.406),(-0.513| -0.531| 0.443| -0.508),(1.348| -1.314| -5.449),(-0.094| 0.027| 0.017| 0.995),(0.051| 0.188| 0.981),(1.553| -0.554| -1.489),(-0.041| 0.031| 0.003| 0.999),1,0.979,None,0,0,0
0,7023878,0.0043,0.0045,(-0.672| -0.854| 0.441),(-0.487| -0.549| 0.410| -0.542),(0.197| -0.977| -0.077),(-0.562| -1.405| 0.397),(-0.508| -0.533| 0.442| -0.513),(1.360| -1.303| -5.395),(-0.098| 0.028| 0.014| 0.995),(0.053| 0.195| 0.979),(1.611| -0.386| -0.796),(-0.048| 0.028| 0.003| 0.998),0.994,0.973,None,0,0,0
0,7023895,0.0043,0.0045,(-0.671| -0.861| 0.439),(-0.485| -0.550| 0.412| -0.541),(0.195| -0.978| -0.074),(-0.552| -1.460| 0.394),(-0.505| -0.535| 0.443| -0.513),(1.371| -1.293| -5.341),(-0.097| 0.027| 0.011| 0.995),(0.051| 0.194| 0.980),(1.629| -0.305| -0.339),(-0.049| 0.027| 0.000| 0.998),0.988,1,None,0,0,0
0,7023911,0.0043,0.0045,(-0.670| -0.866| 0.438),(-0.483| -0.550| 0.415| -0.541),(0.194| -0.978| -0.072),(-0.556| -1.442| 0.396),(-0.506| -0.535| 0.447| -0.508),(1.379| -1.284| -5.297),(-0.097| 0.025| 0.009| 0.995),(0.048| 0.193| 0.980),(1.615| -0.340| -0.487),(-0.045| 0.028| -0.004| 0.999),0.985,1,None,0,0,0
0,7023928,0.0043,0.0046,(-0.670| -0.870| 0.437),(-0.483| -0.549| 0.418| -0.538),(0.187| -0.980| -0.071),(-0.574| -1.371| 0.401),(-0.509| -0.534| 0.450| -0.503),(1.387| -1.282| -5.259),(-0.093| 0.024| 0.006| 0.995),(0.047| 0.186| 0.981),(1.586| -0.489| -1.077),(-0.039| 0.030| -0.006| 0.999),0.999,0.974,None,0,0,0
0,7023945,0.0043,0.0045,(-0.670| -0.873| 0.436),(-0.480| -0.551| 0.419| -0.539),(0.191| -0.979| -0.067),(-0.577| -1.349| 0.403),(-0.511| -0.532| 0.452| -0.501),(1.396| -1.282| -5.241),(-0.095| 0.022| 0.003| 0.995),(0.043| 0.190| 0.981),(1.572| -0.510| -1.263),(-0.035| 0.030| -0.006| 0.999),0.992,0.968,None,0,0,0
0,7023961,0.0041,0.0046,(-0.670| -0.873| 0.434),(-0.490| -0.552| 0.422| -0.526),(0.168| -0.982| -0.091),(-0.554| -1.551| 0.372),(-0.513| -0.531| 0.454| -0.499),(1.410| -1.284| -5.238),(-0.083| 0.033| 0.000| 0.996),(0.066| 0.166| 0.984),(1.789| -0.331| 0.425),(-0.031| 0.030| -0.007| 0.999),1,0.96,None,0,0,0
0,7023978,0.0043,0.0046,(-0.671| -0.871| 0.434),(-0.515| -0.548| 0.432| -0.498),(0.101| -0.986| -0.131),(-0.620| -1.365| 0.368),(-0.514| -0.530| 0.456| -0.497),(1.415| -1.291| -5.253),(-0.049| 0.051| -0.003| 0.997),(0.103| 0.097| 0.990),(1.845| -0.886| -1.119),(-0.028| 0.030| -0.008| 0.999),0.961,0.964,None,0,0,0
0,7023995,0.0043,0.0044,(-0.672| -0.868| 0.433),(-0.549| -0.526| 0.458| -0.460),(-0.019| -0.988| -0.156),(-0.680| -1.267| 0.370),(-0.516| -0.528| 0.457| -0.496),(1.422| -1.305| -5.279),(0.011| 0.062| -0.007| 0.998),(0.124| -0.023| 0.992),(1.840| -1.383| -1.938),(-0.025| 0.030| -0.007| 0.999),0.957,0.987,None,0,0,0
0,7024011,0.0043,0.0046,(-0.674| -0.863| 0.432),(-0.568| -0.501| 0.485| -0.437),(-0.113| -0.983| -0.147),(-0.723| -1.292| 0.368),(-0.517| -0.527| 0.458| -0.495),(1.430| -1.318| -5.319),(0.058| 0.056| -0.009| 0.997),(0.112| -0.117| 0.987),(1.836| -1.743| -1.730),(-0.024| 0.030| -0.007| 0.999),0.961,1,None,0,0,0
0,7024028,0.0043,0.0046,(-0.676| -0.857| 0.431),(-0.568| -0.497| 0.489| -0.437),(-0.122| -0.983| -0.139),(-0.736| -1.342| 0.362),(-0.517| -0.529| 0.459| -0.493),(1.439| -1.335| -5.373),(0.062| 0.052| -0.009| 0.997),(0.103| -0.125| 0.987),(1.862| -1.851| -1.310),(-0.023| 0.032| -0.009| 0.999),0.958,0.989,None,0,0,0
0,7024045,0.0043,0.0046,(-0.678| -0.849| 0.430),(-0.565| -0.499| 0.488| -0.440),(-0.112| -0.984| -0.136),(-0.735| -1.349| 0.361),(-0.518| -0.529| 0.459| -0.491),(1.449| -1.353| -5.435),(0.058| 0.051| -0.009| 0.997),(0.100| -0.116| 0.988),(1.874| -1.844| -1.250),(-0.021| 0.033| -0.010| 0.999),0.955,0.99,None,0,0,0
0,7024061,0.0043,0.0045,(-0.680| -0.841| 0.429),(-0.561| -0.502| 0.485| -0.445),(-0.098| -0.986| -0.133),(-0.729| -1.336| 0.362),(-0.520| -0.530| 0.460| -0.488),(1.458| -1.371| -5.503),(0.050| 0.049| -0.010| 0.997),(0.097| -0.101| 0.990),(1.866| -1.794| -1.361),(-0.019| 0.035| -0.011| 0.999),0.96,0.988,None,0,0,0
0,7024078,0.0043,0.0045,(-0.682| -0.833| 0.428),(-0.559| -0.502| 0.487| -0.446),(-0.097| -0.987| -0.129),(-0.732| -1.341| 0.362),(-0.521| -0.530| 0.461| -0.485),(1.468| -1.389| -5.570),(0.050| 0.047| -0.011| 0.998),(0.093| -0.100| 0.991),(1.868| -1.818| -1.318),(-0.016| 0.037| -0.012| 0.999),0.961,0.989,None,0,0,0
0,7024095,0.0043,0.0045,(-0.684| -0.825| 0.427),(-0.558| -0.503| 0.486| -0.446),(-0.092| -0.987| -0.129),(-0.732| -1.340| 0.360),(-0.523| -0.529| 0.461| -0.484),(1.478| -1.405| -5.637),(0.047| 0.048| -0.011| 0.998),(0.094| -0.096| 0.991),(1.887| -1.822| -1.325),(-0.014| 0.038| -0.012| 0.999),0.96,0.987,None,0,0,0
0,7024111,0.0042,0.0045,(-0.686| -0.818| 0.426),(-0.555| -0.504| 0.487| -0.449),(-0.088| -0.989| -0.123),(-0.733| -1.347| 0.360),(-0.525| -0.528| 0.462| -0.483),(1.486| -1.420| -5.695),(0.045| 0.045| -0.012| 0.998),(0.088| -0.091| 0.992),(1.877| -1.825| -1.272),(-0.012| 0.038| -0.011| 0.999),0.963,0.981,None,0,0,0
0,7024128,0.0042,0.0045,(-0.687| -0.812| 0.426),(-0.555| -0.504| 0.487| -0.449),(-0.087| -0.988| -0.123),(-0.735| -1.347| 0.359),(-0.526| -0.525| 0.464| -0.482),(1.492| -1.432| -5.746),(0.045| 0.045| -0.013| 0.998),(0.088| -0.090| 0.992),(1.891| -1.840| -1.269),(-0.008| 0.037| -0.010| 0.999),0.967,0.976,None,0,0,0
0,7024145,0.0042,0.0046,(-0.688| -0.807| 0.425),(-0.555| -0.504| 0.487| -0.449),(-0.088| -0.988| -0.123),(-0.735| -1.331| 0.360),(-0.528| -0.521| 0.465| -0.482),(1.496| -1.441| -5.783),(0.045| 0.045| -0.013| 0.998),(0.088| -0.091| 0.992),(1.884| -1.844| -1.405),(-0.005| 0.035| -0.008| 0.999),0.965,0.979,None,0,0,0
0,7024161,0.0042,0.0045,(-0.689| -0.804| 0.425),(-0.552| -0.504| 0.487| -0.452),(-0.082| -0.990| -0.118),(-0.734| -1.342| 0.361),(-0.531| -0.518| 0.467| -0.482),(1.497| -1.446| -5.807),(0.042| 0.042| -0.012| 0.998),(0.083| -0.085| 0.993),(1.874| -1.832| -1.311),(-0.001| 0.034| -0.006| 0.999),0.969,0.976,None,0,0,0
0,7024178,0.0042,0.0046,(-0.689| -0.803| 0.425),(-0.554| -0.504| 0.486| -0.451),(-0.085| -0.989| -0.121),(-0.733| -1.315| 0.363),(-0.533| -0.515| 0.468| -0.481),(1.495| -1.447| -5.815),(0.044| 0.044| -0.011| 0.998),(0.086| -0.088| 0.992),(1.867| -1.826| -1.534),(0.003| 0.033| -0.004| 0.999),0.96,0.976,None,0,0,0
0,7024195,0.0043,0.0046,(-0.689| -0.804| 0.426),(-0.555| -0.503| 0.485| -0.451),(-0.083| -0.989| -0.122),(-0.732| -1.324| 0.362),(-0.535| -0.513| 0.469| -0.481),(1.491| -1.443| -5.807),(0.043| 0.044| -0.010| 0.998),(0.087| -0.086| 0.992),(1.874| -1.821| -1.458),(0.005| 0.033| -0.003| 0.999),0.961,0.975,None,0,0,0
0,7024211,0.0042,0.0046,(-0.688| -0.807| 0.426),(-0.556| -0.503| 0.483| -0.451),(-0.084| -0.989| -0.126),(-0.731| -1.324| 0.361),(-0.537| -0.510| 0.470| -0.481),(1.486| -1.434| -5.782),(0.043| 0.046| -0.009| 0.998),(0.091| -0.087| 0.992),(1.881| -1.812| -1.460),(0.008| 0.032| -0.001| 0.999),0.957,0.972,None,0,0,0
0,7024228,0.0043,0.0046,(-0.686| -0.812| 0.427),(-0.557| -0.503| 0.483| -0.451),(-0.084| -0.988| -0.126),(-0.735| -1.388| 0.354),(-0.538| -0.507| 0.470| -0.482),(1.478| -1.421| -5.741),(0.044| 0.046| -0.007| 0.998),(0.091| -0.088| 0.992),(1.921| -1.846| -0.922),(0.010| 0.030| 0.002| 0.999),0.957,0.975,None,0,0,0
0,7024245,0.0043,0.0046,(-0.684| -0.819| 0.428),(-0.562| -0.501| 0.482| -0.448),(-0.092| -0.987| -0.133),(-0.730| -1.311| 0.362),(-0.540| -0.504| 0.472| -0.482),(1.469| -1.404| -5.686),(0.047| 0.049| -0.005| 0.998),(0.098| -0.095| 0.991),(1.877| -1.800| -1.569),(0.013| 0.029| 0.003| 1.000),0.962,0.978,None,0,0,0
0,7024261,0.0043,0.0046,(-0.682| -0.827| 0.429),(-0.563| -0.501| 0.480| -0.449),(-0.091| -0.986| -0.137),(-0.729| -1.338| 0.358),(-0.539| -0.504| 0.474| -0.482),(1.461| -1.387| -5.619),(0.047| 0.051| -0.003| 0.998),(0.102| -0.094| 0.990),(1.902| -1.794| -1.348),(0.013| 0.027| 0.002| 1.000),0.953,0.978,None,0,0,0
0,7024278,0.0043,0.0046,(-0.680| -0.835| 0.430),(-0.566| -0.499| 0.480| -0.447),(-0.097| -0.985| -0.139),(-0.730| -1.337| 0.359),(-0.534| -0.506| 0.473| -0.485),(1.453| -1.370| -5.549),(0.051| 0.052| -0.002| 0.997),(0.104| -0.101| 0.989),(1.893| -1.799| -1.355),(0.008| 0.025| 0.001| 1.000),0.951,0.99,None,0,0,0
0,7024295,0.0043,0.0047,(-0.677| -0.844| 0.431),(-0.562| -0.501| 0.478| -0.453),(-0.083| -0.988| -0.133),(-0.720| -1.352| 0.362),(-0.528| -0.510| 0.470| -0.491),(1.444| -1.348| -5.477),(0.043| 0.049| 0.000| 0.998),(0.098| -0.087| 0.991),(1.864| -1.719| -1.231),(-0.002| 0.022| 0.000| 1.000),0.939,0.968,None,0,0,0
0,7024311,0.0047,0.0046,(-0.675| -0.852| 0.432),(-0.534| -0.517| 0.461| -0.486),(0.010| -0.995| -0.103),(-0.669| -1.406| 0.374),(-0.522| -0.513| 0.465| -0.498),(1.434| -1.327| -5.413),(-0.004| 0.036| 0.001| 0.999),(0.072| 0.008| 0.997),(1.769| -1.291| -0.783),(-0.012| 0.021| 0.001| 1.000),0.945,0.942,None,0,0,0
0,7024328,0.0045,0.0047,(-0.673| -0.860| 0.433),(-0.522| -0.526| 0.451| -0.498),(0.052| -0.994| -0.098),(-0.647| -1.347| 0.385),(-0.521| -0.515| 0.461| -0.501),(1.421| -1.309| -5.348),(-0.025| 0.034| 0.001| 0.999),(0.068| 0.050| 0.996),(1.699| -1.104| -1.273),(-0.017| 0.021| 0.003| 1.000),0.949,0.945,None,0,0,0
0,7024345,0.0043,0.0047,(-0.670| -0.865| 0.434),(-0.522| -0.530| 0.446| -0.497),(0.061| -0.992| -0.107),(-0.639| -1.381| 0.378),(-0.521| -0.517| 0.458| -0.501),(1.414| -1.287| -5.307),(-0.029| 0.039| 0.001| 0.999),(0.077| 0.058| 0.995),(1.749| -1.035| -0.993),(-0.019| 0.024| 0.004| 1.000),0.945,0.954,None,0,0,0
0,7024361,0.0045,0.0047,(-0.668| -0.869| 0.435),(-0.526| -0.527| 0.450| -0.494),(0.047| -0.993| -0.108),(-0.642| -1.412| 0.376),(-0.522| -0.521| 0.453| -0.502),(1.406| -1.269| -5.274),(-0.022| 0.039| 0.002| 0.999),(0.078| 0.044| 0.996),(1.759| -1.066| -0.732),(-0.024| 0.029| 0.005| 0.999),0.954,0.951,None,0,0,0
0,7024378,0.0045,0.0047,(-0.667| -0.871| 0.436),(-0.528| -0.525| 0.450| -0.492),(0.042| -0.993| -0.110),(-0.644| -1.418| 0.375),(-0.523| -0.523| 0.446| -0.505),(1.400| -1.258| -5.257),(-0.019| 0.040| 0.002| 0.999),(0.079| 0.039| 0.996),(1.764| -1.080| -0.682),(-0.029| 0.032| 0.010| 0.999),0.944,0.951,None,0,0,0
